% Model,Re100.mph
% Version,COMSOL 5.4.0.388
% Date,"Apr 28 2020, 12:58"
% Dimension,1
% Nodes,191
% Expressions,1
% Description,Line graph
% r,Height
0.01752179623858697,-0.006873514883772809
0.017687097079211,-0.006785878369535551
0.017852397919835034,-0.006698241855298294
0.018017698760459066,-0.006610605341061036
0.018182999601083098,-0.006522968826823778
0.01834829844108751,-0.006425682478293044
0.01851359728109192,-0.00632839612976231
0.018678896121096335,-0.006231109781231576
0.018844194961100742,-0.006133823432700842
0.019009493801105157,-0.006036537084170108
0.019174793743752534,-0.00593161723257554
0.019340093686399912,-0.005826697380980972
0.019505393629047314,-0.005721777529386403
0.01967069357169469,-0.005616857677791835
0.01983599351434207,-0.005511937826197267
0.020001293192785922,-0.005411982171390822
0.020166592871229776,-0.005312026516584376
0.02033189254967363,-0.00521207086177793
0.020497192228117484,-0.0051121152069714855
0.020662491906561338,-0.00501215955216504
0.020827791876785157,-0.0049174206060582015
0.020993091847008954,-0.004822681659951362
0.021158391817232773,-0.004727942713844524
0.021323691787456595,-0.004633203767737685
0.021488991757680417,-0.0045384648216308466
0.021654291424259654,-0.004455666331831549
0.021819591090838898,-0.004372867842032251
0.02198489075741816,-0.0042900693522329525
0.0221501904239974,-0.004207270862433655
0.022315490090576665,-0.004124472372634357
0.022480790074373445,-0.004051346272409341
0.022646090058170275,-0.003978220172184323
0.022811390041967076,-0.0039050940719593066
0.022976690025763885,-0.0038319679717342897
0.023141990009560687,-0.003758841871509273
0.02330728967225546,-0.003695760950521722
0.02347258933495027,-0.0036326800295341704
0.02363788899764504,-0.0035695991085466193
0.023803188660339848,-0.003506518187559068
0.02396848832303462,-0.0034434372665715167
0.024133788306831425,-0.0033896020008242944
0.024299088290628226,-0.003335766735077072
0.02446438827442505,-0.0032819314693298494
0.024629688258221854,-0.0032280962035826266
0.02479498824201866,-0.0031742609378354043
0.024960287908597965,-0.003126275401428282
0.025125587575177306,-0.00307828986502116
0.025290887241756634,-0.003030304328614037
0.025456186908335954,-0.002982318792206915
0.02562148657491528,-0.0029343332557997927
0.02578678654513883,-0.0028897623905673945
0.025952086515362398,-0.002845191525334997
0.026117386485585946,-0.002800620660102598
0.026282686455809515,-0.0027560497948702005
0.026447986426033063,-0.0027114789296378023
0.026613286104477482,-0.0026699796011551997
0.026778585782921912,-0.002628480272672597
0.02694388546136634,-0.002586980944189994
0.027109185139810758,-0.0025454816157073914
0.027274484818255187,-0.0025039822872247887
0.027439784760901528,-0.002464535628323284
0.02760508470354789,-0.0024250889694217796
0.02777038464619424,-0.0023856423105202743
0.02793568458884059,-0.00234619565161877
0.02810098453148694,-0.002306748992717265
0.02826628423524541,-0.002271037137026301
0.028431583939003885,-0.0022353252813353363
0.02859688364276235,-0.002199613425644372
0.028762183346520826,-0.0021639015699534076
0.02892748305027929,-0.0021281897142624434
0.02909278294373774,-0.0020994260820935873
0.02925808283719619,-0.0020706624499247307
0.029423382730654642,-0.002041898817755874
0.02958868262411309,-0.002013135185587018
0.02975398251757154,-0.0019843715534181615
0.029919282274444084,-0.001962794822149879
0.030084582031316642,-0.0019412180908815965
0.03024988178818919,-0.0019196413596133139
0.03041518154506174,-0.0018980646283450315
0.030580481301934286,-0.0018764878970767489
0.030745781127366936,-0.0018702063665477664
0.030911080952799586,-0.0018639248360187838
0.031076380778232233,-0.0018576433054898014
0.031241680603664883,-0.0018513617749608188
0.03140698042909753,-0.0018450802444318363
