% Model,Re0.001.mph
% Version,COMSOL 5.4.0.388
% Date,"Apr 28 2020, 13:17"
% Dimension,1
% Nodes,191
% Expressions,1
% Description,Line graph
% r,Height
0.02694388546136634,-0.8013445718155867
0.027109185139810758,-0.8078988978449779
0.027274484818255187,-0.8144532238743691
0.027439784760901528,-0.8194174033396648
0.02760508470354789,-0.8243815828049605
0.02777038464619424,-0.8293457622702561
0.02793568458884059,-0.8343099417355518
0.02810098453148694,-0.8392741212008475
0.02826628423524541,-0.8434251216927827
0.028431583939003885,-0.8475761221847179
0.02859688364276235,-0.8517271226766531
0.028762183346520826,-0.8558781231685882
0.02892748305027929,-0.8600291236605234
0.02909278294373774,-0.8627448749534198
0.02925808283719619,-0.865460626246316
0.029423382730654642,-0.8681763775392124
0.02958868262411309,-0.8708921288321086
0.02975398251757154,-0.873607880125005
0.029919282274444084,-0.8775677021709493
0.030084582031316642,-0.8815275242168933
0.03024988178818919,-0.8854873462628374
0.03041518154506174,-0.8894471683087816
0.030580481301934286,-0.8934069903547257
0.030745781127366936,-0.8875963712648385
0.030911080952799586,-0.8817857521749511
0.031076380778232233,-0.8759751330850638
0.031241680603664883,-0.8701645139951765
0.03140698042909753,-0.8643538949052891
